title,date,creators,source,subjects,source_url,trove_url
401 reasons why the Malaysia arrangement won't make any difference to the people smugglers,2013-04-18,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER PROTECTION",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2382116%22,"http://trove.nla.gov.au/version/211393661
"
"Easy come, easy go.",2003-11-12,"Mcclelland, Robert; Australian Labor Party",SHADOW ATTORNEY-GENERAL,Coastal surveillance; Torres Strait; Territorial waters; Indonesia; Illegal fishing,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/ECVA6%22,"http://trove.nla.gov.au/version/211261192
"
99 days since last successful people smuggling venture,2014-03-28,"Morrison, Scott",MINISTER FOR IMMIGRATION AND BORDER PROTECTION,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/3077354%22,"http://trove.nla.gov.au/version/211405841
"
Transcript of doorstop interview: 24 February 2010: people smuggling legislation.,2010-02-24,"Morrison, Scott; Liberal Party of Australia",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/NZXW6%22,"http://trove.nla.gov.au/version/211334698
"
Long-term strategy for immigration detention facilities.,2002-04-11,"Ruddock, Philip; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AND INDIGENOUS AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/GFB66%22,"http://trove.nla.gov.au/version/211236017
"
People smugglers send another vote of confidence in Labor inaction,2012-07-07,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER CONTROL",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2736690%22,"http://trove.nla.gov.au/version/211376378
"
Labor's big Christmas bonus for the people smugglers,2012-12-27,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER CONTROL",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2731166%22,"http://trove.nla.gov.au/version/211387556
"
Christmas Island a visa factory for people smugglers.,2010-01-29,"Morrison, Scott; Liberal Party of Australia",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2WRV6%22,"http://trove.nla.gov.au/version/211333574
"
85 days since last successful people smuggling venture,2014-03-14,"Morrison, Scott",MINISTER FOR IMMIGRATION AND BORDER PROTECTION,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/3056877%22,"http://trove.nla.gov.au/version/211405204
"
100 days since last successful people smuggling operation,2014-03-29,"Morrison, Scott",MINISTER FOR IMMIGRATION AND BORDER PROTECTION,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/3083231%22,"http://trove.nla.gov.au/version/211405923
"
No holiday for people smuggler under Labor's border failures,2012-12-14,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER CONTROL",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2731209%22,"http://trove.nla.gov.au/version/211387186
"
100 days since last people smuggling venture reached Australia,2014-11-04,"Morrison, Scott",MINISTER FOR IMMIGRATION AND BORDER PROTECTION,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/3487026%22,"http://trove.nla.gov.au/version/211447135
"
Search for Immigration facility sites begins.,2001-04-02,"Ruddock, Philip; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/18S36%22,"http://trove.nla.gov.au/version/211222505
"
Labor's immigration crisis spreading across Government,2010-09-16,"Morrison, Scott",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/235033%22,"http://trove.nla.gov.au/version/211343757
"
Defence families considered in immigration centre decision.,2001-08-23,"Scott, Bruce; National Party of Australia",MINISTER ASSISTING THE MINISTER FOR DEFENCE,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/84S46%22,"http://trove.nla.gov.au/version/211227643
"
Labor's Budget figures shonky.,2004-02-19,"Vanstone, Amanda; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AND INDIGENOUS AFFAIRS,People smuggling; Costs,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/V0VB6%22,"http://trove.nla.gov.au/version/211264074
"
Labor cuts 40 per cent of AFP staff in Jakarta dedicated to stopping people smuggling,2013-05-18,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER CONTROL",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2719422%22,"http://trove.nla.gov.au/version/211394291
"
Budget 2009: $1.3 billion to combat people smuggling and strengthen Australia's national security.,2009-05-12,"Debus, Bob; Mcclelland, Robert; Australian Labor Party",ATTORNEY-GENERAL,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/GELT6%22,"http://trove.nla.gov.au/version/211325214
"
UNHCR figures reveal Australia remains soft touch for people smugglers under Labor,2013-03-25,"Morrison, Scott",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2326629%22,"http://trove.nla.gov.au/version/211392497
"
2013 set to be another profitable year for the people smugglers under Labor,2013-01-02,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER CONTROL",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2723314%22,"http://trove.nla.gov.au/version/211387622
"
Labor's plans for Nauru immigration centre not thought through.,2008-01-14,"Ellison, Chris; Robb, Andrew; Liberal Party of Australia",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/1DSP6%22,"http://trove.nla.gov.au/version/211312944
"
Lundy fails to shed any light on Immigration portfolio,2012-03-13,"Cash, Michaelia",SHADOW PARLIAMENTARY SECRETARY FOR IMMIGRATION,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2153649%22,"http://trove.nla.gov.au/version/211434878
"
Abetz welcomes news of no children in immigration detention centres,2016-04-03,"Abetz, Eric","Office of ABETZ, SEN ERIC",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/4476823%22,"http://trove.nla.gov.au/version/226204506
"
50 Abbott boats,2012-06-13,"Bowen, Chris",MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2273123%22,"http://trove.nla.gov.au/version/211374813
"
Labor's secret plan to abandon mandatory detention.,2004-09-29,"Vanstone, Amanda; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AND INDIGENOUS AFFAIRS,"Immigration controls; ALP policy; Immigration detention centres; Election, Federal, 2004",http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/AUYD6%22,"http://trove.nla.gov.au/version/211271845
"
Woomera IRPC to close.,2003-03-12,"Ruddock, Philip; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AND INDIGENOUS AFFAIRS,Immigration detention centres; Alternative detention measures (Immigration); Woomera; South Australia,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/HZR86%22,"http://trove.nla.gov.au/version/211564838
"
Another detention centre mothballed.,2003-03-19,"Ruddock, Philip; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AND INDIGENOUS AFFAIRS,Immigration detention centres; Christmas Island; Organisational closure,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/BYV86%22,"http://trove.nla.gov.au/version/211253782
"
Opposition confusion over border protection.,2003-11-23,"Ruddock, Philip; Liberal Party of Australia",ATTORNEY-GENERAL,Immigration controls; ALP policy; Security measures,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/0UYA6%22,"http://trove.nla.gov.au/version/211261584
"
50 Abbott boats,2012-06-11,"Clare, Jason",MINISTER FOR HOME AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/1707005%22,"http://trove.nla.gov.au/version/211374742
"
600 boats - 600 policy failures,2013-03-27,"Abbott, Tony",LEADER OF THE OPPOSITION,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2333034%22,"http://trove.nla.gov.au/version/211392569
"
600 boats - 600 policy failures,2013-03-27,"Abbott, Tony",LEADER OF THE OPPOSITION,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2812189%22,"http://trove.nla.gov.au/version/211392627
"
No boats for twelve months.,2002-12-17,"Ruddock, Philip; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AND INDIGENOUS AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/UQ686%22,"http://trove.nla.gov.au/version/211251357
"
Minister launches DlMlA publication and promotes biometric technology to help manage the border.,2004-07-21,"Vanstone, Amanda; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AND INDIGENOUS AFFAIRS,STER Remote Sensing; Dept of Immigration and Multicultural and Indigenous Affairs; Biometrics; Identity fraud,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/E47D6%22,"http://trove.nla.gov.au/version/211268986
"
Transcript of press conference: Canberra: 4 May 2015: Budget dividend from stopping the boats; Operation Sovereign Borders; Budget 2015; executions of Andrew Chan and Myuran Sukumaran; Renewable Energy Target; future submarines project,2015-05-04,"Abbott, Tony",PRIME MINISTER,Budget dividend from stopping the boats; Operation Sovereign Borders; Budget 2015; executions of Andrew Chan and Myuran Sukumaran; Renewable Energy Target; future submarines project,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/3812268%22,"http://trove.nla.gov.au/version/211681720
"
Transcript of press conference: Canberra: 4 May 2015: Budget dividend from stopping the boats; Operation Sovereign Borders; Budget 2015; executions of Andrew Chan and Myuran Sukumaran; Renewable Energy Target; future submarines project,2015-05-04,"Dutton, Peter",MINISTER FOR IMMIGRATION AND BORDER PROTECTION,Budget dividend from stopping the boats; Operation Sovereign Borders; Budget 2015; executions of Andrew Chan and Myuran Sukumaran; Renewable Energy Target; future submarines project,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/3812269%22,"http://trove.nla.gov.au/version/211681721
"
300 boats this financial year - the highest under Labor,2013-04-22,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER CONTROL",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2719463%22,"http://trove.nla.gov.au/version/211393829
"
31 boats in just 20 days this month,2013-05-23,"Morrison, Scott",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2478247%22,"http://trove.nla.gov.au/version/211394670
"
31 boats in just 20 days this month,2013-05-23,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER PROTECTION",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2478248%22,"http://trove.nla.gov.au/version/211394680
"
'New boats' announcement a farce.,2010-07-07,"Keenan, Michael; Liberal Party of Australia",SHADOW MINISTER FOR JUSTICE AND CUSTOMS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/8I9X6%22,"http://trove.nla.gov.au/version/211341222
"
600 boats - 600 policy failures,2013-03-27,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER PROTECTION",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2333036%22,"http://trove.nla.gov.au/version/211392573
"
600 boats - 600 policy failures,2013-03-27,"Morrison, Scott",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2333035%22,"http://trove.nla.gov.au/version/211392581
"
"500 boats, 500 policy failures",2012-11-08,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER CONTROL",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2731252%22,"http://trove.nla.gov.au/version/211384923
"
701 boats: Labor's national security failure,2013-06-02,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER CONTROL",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2719379%22,"http://trove.nla.gov.au/version/211395224
"
701 boats: Labor's national security failure,2013-06-02,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER PROTECTION",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2494884%22,"http://trove.nla.gov.au/version/211395245
"
More boats and more tired excuses,2012-06-02,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER CONTROL",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2742647%22,"http://trove.nla.gov.au/version/211374256
"
Labor's record summer of boats continue,2013-02-18,"Morrison, Scott",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2241116%22,"http://trove.nla.gov.au/version/211390722
"
Kevin Rudd hits another ton: 100 boats in 09/10.,2010-05-13,"Keenan, Michael; Morrison, Scott; Liberal Party of Australia",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/Q5PW6%22,"http://trove.nla.gov.au/version/211338656
"
K133: Rudd hits new low with four boats in 48 hours.,2010-06-05,"Morrison, Scott; Liberal Party of Australia",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/RRYW6%22,"http://trove.nla.gov.au/version/211339852
"
Bowen heads to East Timor as boats keep coming,2010-10-11,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER PROTECTION",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/286546%22,"http://trove.nla.gov.au/version/211344536
"
Bowen heads to East Timor as boats keep coming,2010-10-11,"Morrison, Scott","SHADOW MINISTER FOR PRODUCTIVITY & POPULATION, IMMIGRATION & CITIZENSHIP",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/286545%22,"http://trove.nla.gov.au/version/211344535
"
701 boats: Labor's national security failure,2013-06-02,"Morrison, Scott",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2494883%22,"http://trove.nla.gov.au/version/211395223
"
701 boats: Labor's national security failure,2013-06-02,"Abbott, Tony",LEADER OF THE OPPOSITION,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2494881%22,"http://trove.nla.gov.au/version/211395236
"
Kevin Rudd's gold medal month of boats.,2010-04-01,"Rudd, Kevin; Australian Labor Party",SHADOW MINISTER FOR JUSTICE AND CUSTOMS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/06XW6%22,"http://trove.nla.gov.au/version/211336580
"
Kevin Rudd's gold medal month of boats.,2010-04-01,"Morrison, Scott",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/N5YW6%22,"http://trove.nla.gov.au/version/211336590
"
Five boats in a day under Labor's half hearted policies,2012-11-06,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER CONTROL",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2731275%22,"http://trove.nla.gov.au/version/211384783
"
June starts as May ended -more boats and more Labor excuses,2012-06-03,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER PROTECTION",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/1688920%22,"http://trove.nla.gov.au/version/211374298
"
June starts as May ended -more boats and more Labor excuses,2012-06-03,"Morrison, Scott",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/1688917%22,"http://trove.nla.gov.au/version/211374297
"
Two boats a day under Labor's half hearted policies,2012-11-07,"Keenan, Michael","SHADOW MINISTER FOR JUSTICE, CUSTOMS AND BORDER CONTROL",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2731256%22,"http://trove.nla.gov.au/version/211384838
"
Boats get bigger as Labor's crisis of denial continues on borders,2012-05-20,"Keenan, Michael",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/1650061%22,"http://trove.nla.gov.au/version/211373479
"
